"BGC","STATION","Latitude","Longitude","Elevation","Name","AHM","MAP","MAT","MCMT","MSP","MWMT","PPT_at","PPT_sm","PPT_sp","PPT_wt","SHM","Tave_at","Tave_sm","Tave_sp","Tave_wt","TD","Tmax_at","Tmax_sm","Tmax_sp","Tmax_wt","Tmin_at","Tmin_sm","Tmin_sp","Tmin_wt"
"CWHvm1","106D289",54.05,-128.683334,18,"KITIMAT HATC",1.63800999144568,-1162.4144,-0.85306,-2.42652,-239.1812,0.399040000000001,-257.1408,-134.2108,-373.9396,-403.0508,6.7441756385069,-1.1852,0.7122266666667,-0.0932933333333299,-2.80305333333333,2.82536,-1.4169866666667,0.984946666666701,0.3517733333333,-2.78604,-0.94977333333333,0.4386666666667,-0.54056,-2.81890666666667
"CWHvm1","CLW",49.787778,-123.42028,63,"Clowhom R. n",1.79511573070608,-1064.4144,0.24694,-0.37652,-274.1812,0.899040000000001,-376.1408,-130.2108,-245.9396,-318.0508,10.1636379746835,-0.301866666666671,1.1122266666667,0.99004,-0.76972,1.27536,0.2163466666667,2.7516133333333,2.21844,-0.88604,-0.81644,-0.528,-0.24056,-0.65224
"CWHvm1","1064288",54.05,-128.683334,18,"KITIMAT",2.10223286654698,-1272.4144,-0.62389333333333,-1.97652,-270.1812,0.59904,-335.1408,-154.2108,-417.9396,-371.0508,9.2394284518828,-1.00186666666667,0.912226666666699,0.0567066666666705,-2.41972,2.57536,-1.1169866666667,1.4516133333333,0.751773333333301,-2.28604,-0.88310666666667,0.372,-0.64056,-2.55224
"CWHvm1","1065670",52.35,-127.683334,48,"OCEAN FALLS",-1.01954331924766,522.5856,0.78860666666667,1.67348,342.8188,0.699040000000002,236.8592,147.7892,63.0604,68.9492,-10.0640012832264,1.13146666666667,0.7288933333333,0.49004,0.84694666666667,-0.974639999999999,0.24968,-0.0817200000000007,-0.114893333333299,0.41396,2.01689333333333,1.5386666666667,1.09277333333333,1.28109333333333
"CWHvm1","1065170",50.616667,-126.316666,402,"MINSTREL ISL",6.4015476699029,-1852.4144,1.94694,3.17348,-354.1812,0.649040000000001,-664.1408,-145.2108,-448.9396,-600.0508,16.725676142132,1.7648,0.89556,2.39004,2.78028,-2.52464,1.04968,-0.215053333333298,1.41844,1.94729333333333,2.48356,2.0053333333333,3.35944,3.61442666666667
"CWHvm1","1064227",50.95,-126.199997,11,"KINGCOME INL",2.0322324298316,-1006.4144,1.27194,2.12348,-136.1812,0.0990400000000005,-397.1408,-29.2108,-298.9396,-287.0508,0.8643908496732,0.931466666666669,0.495559999999999,1.90670666666667,1.79694666666667,-2.02464,0.616346666666699,-0.181719999999999,1.5517733333333,1.61396,1.25022666666667,1.172,2.25944,1.98109333333333
"CWHvm1","1064320",54.05361,-128.634201,102,"KITIMAT TOWN",2.26472398834177,-1327.4144,-0.69889333333333,-2.22652,-240.1812,0.79904,-335.1408,-133.2108,-390.9396,-474.0508,7.5946157480315,-1.25186666666667,1.1122266666667,-0.00995999999999952,-2.60305333333333,3.02536,-1.5836533333333,1.3849466666667,0.251773333333301,-2.75270666666667,-0.91644,0.838666666666699,-0.27389333333333,-2.45224
"CWHvm1","1043722",49.916667,-123.866669,0,"JERVIS INLET",2.73165964394268,-1197.4144,1.40944,1.02348,-224.1812,2.14904,-424.1408,-89.2108,-276.9396,-413.0508,9.1671648854962,1.03146666666667,2.2788933333333,1.87337333333333,0.49694666666667,1.12536,1.1163466666667,2.61828,2.11844,0.24729333333333,0.95022666666667,1.9386666666667,1.62610666666667,0.74776
"CWHvm1","1101138",49.383333,-122.866669,0,"BUNTZEN BAY",0.82438057887429,-379.4144,2.3386066666667,2.97348,-137.1812,1.94904,-169.1408,-70.2108,-65.9396,-80.0508,3.9350026186579,2.4814666666667,2.0622266666667,2.37337333333333,2.48028,-1.02464,2.3163466666667,1.4516133333333,1.81844,2.44729333333333,2.65022666666667,2.672,2.92610666666667,2.51442666666667
"CWHvm1","1037899",49.93333,-126.650002,10,"TAHSIS VILLA",NA,NA,NA,NA,-132.1812,NA,114.8592,-68.2108,-67.9396,NA,NA,NA,NA,NA,NA,NA,2.54968,1.6849466666667,1.8517733333333,NA,NA,NA,NA,NA
"CWHvm1","1064289",54,-128.699997,13,"KITIMAT",0.60228605800215,-707.4144,-0.41556,-2.82652,-91.1812,1.29904,-64.1407999999999,-87.2108,-250.9396,-311.0508,0.900204261796002,-0.801866666666671,1.49556,0.15670666666667,-2.46972,4.12536,-1.3169866666667,1.31828,0.251773333333301,-2.58604,-0.28310666666667,1.672,0.0594399999999999,-2.35224
"CWHvm1","1035612",48.85944,-124.655296,19,"NITINAT RIVE",-0.3291705255501,165.5856,1.65527333333333,2.62348,-197.1812,0.649040000000001,-12.1407999999999,-110.2108,28.0604,253.9492,4.7568976406534,1.8648,0.845559999999999,1.72337333333333,2.23028,-1.97464,2.9163466666667,1.4849466666667,2.3851066666667,2.91396,0.81689333333333,0.2053333333333,1.05944,1.54776
"CWHvm1","103420",50.477222,-127.686943,111,"QUATSINO SND",NA,-1042.4144,NA,NA,-308.1812,0.399040000000001,-361.1408,-150.2108,-265.9396,-271.0508,11.7660545454545,1.1648,-0.154440000000001,0.70670666666667,NA,NA,1.04968,-0.4483866666667,0.285106666666701,NA,1.28356,0.138666666666699,1.12610666666667,NA
"CWHvm1","1036240",50.38639,-127.4533,29,"PORT ALICE",0.05348702508961,-59.4144000000001,1.76777333333333,3.72348,-232.1812,0.449040000000002,-32.1407999999999,-115.2108,-60.9396,142.9492,6.4066465116279,1.9148,0.64556,1.54004,3.01361333333333,-3.27464,1.8163466666667,0.3849466666667,1.21844,3.08062666666667,2.01689333333333,0.905333333333299,1.85944,2.94776
"CWHvm1","1064020",53.56333,-127.9431,80,"KEMANO",3.1206708057676,-1535.4144,-0.66972666666667,-2.12652,-320.1812,0.449040000000002,-386.1408,-170.2108,-459.9396,-525.0508,12.9215345794393,-1.11853333333333,0.8788933333333,0.0567066666666705,-2.45305333333333,2.57536,-1.15032,1.9849466666667,0.985106666666701,-2.31937333333333,-1.08310666666667,-0.228,-0.87389333333333,-2.58557333333333
"CWHvm1","1061458",52.18722,-127.469704,0,"CATHEDRAL PO",1.98012062918889,-1063.4144,0.705273333333331,1.87348,-1.18119999999999,0.0990400000000005,-274.1408,14.7892,-233.9396,-576.0508,-3.8603906291834,0.548133333333329,0.245559999999999,0.90670666666667,1.16361333333333,-1.77464,-1.0169866666667,-1.7483866666667,-0.6482266666667,0.18062666666667,2.11689333333333,2.2386666666667,2.45944,2.14776
"CWHvm1","1062593",50.6,-126.316666,0,"EAST CRACROF",5.5062550926446,-1719.4144,1.95944,3.27348,-363.1812,0.59904,-523.1408,-164.2108,-446.9396,-591.0508,17.5777428571429,1.6648,0.995559999999999,2.50670666666667,2.71361333333333,-2.67464,1.2830133333333,0.584946666666699,2.3851066666667,2.48062666666667,2.05022666666667,1.4053333333333,2.62610666666667,2.94776
"CWHvm1","1101890",49.366667,-122.800003,196,"COQUITLAM LA",-0.39947755786404,157.5856,1.35527333333333,1.27348,-93.1812,1.94904,-13.1407999999999,-44.2108,54.0604,154.9492,1.9725083969466,1.29813333333333,1.94556,1.54004,0.68028,0.67536,1.2163466666667,2.21828,1.41844,0.34729333333333,1.38356,1.672,1.65944,1.01442666666667
"CWHvm1","1101140",49.38,-122.860001,181,"BUNTZEN LAKE",0.88986624505929,-464.4144,1.98444,2.22348,-151.1812,2.39904,-193.1408,-56.2108,-128.9396,-92.0508,5.3738663316583,1.64813333333333,2.5288933333333,2.25670666666667,1.54694666666667,0.17536,1.0830133333333,2.6849466666667,2.21844,1.51396,2.21689333333333,2.372,2.29277333333333,1.58109333333333
"CWHvm1","101415",48.634722,-124.253059,100,"HARRIS CK",NA,NA,NA,NA,-264.1812,1.04904,-107.1408,-171.2108,-43.9396,NA,9.7412611570248,1.9148,1.3122266666667,1.97337333333333,NA,NA,2.94968,3.01828,3.0517733333333,NA,0.88356,-0.394666666666671,0.89277333333333,NA
"CWHvm1","103419",49.809444,-126.358612,43,"CONUMA RIVER",NA,NA,NA,NA,-128.1812,1.59904,NA,-56.2108,52.0604,530.9492,2.9464064516129,1.6981333333333,1.6788933333333,1.39004,NA,NA,1.7830133333333,2.0516133333333,1.31844,NA,1.61689333333333,1.3053333333333,1.45944,NA
"CWHvm1","CQM",49.488294,-122.792488,282,"Coquitlam R.",-0.798023890251661,168.5856,-0.0488933333333303,-0.27652,-66.1812,0.749039999999999,-27.1407999999999,-20.2108,76.0604,133.9492,-0.865910263929599,-0.1852,0.8288933333333,0.0233733333333301,-0.81972,1.02536,-0.0169866666666998,1.91828,0.385106666666701,-1.25270666666667,-0.34977333333333,-0.261333333333331,-0.34056,-0.38557333333333
"CWHvm1","1036570",50.53333,-127.653603,10,"QUATSINO",2.05776914529914,-1004.4144,1.35110666666667,3.27348,-322.1812,-0.20096,-308.1408,-151.2108,-289.9396,-261.0508,11.5750600938967,1.49813333333333,-0.0377733333333001,1.40670666666667,2.58028,-3.47464,1.2830133333333,-0.415053333333301,1.2517733333333,2.44729333333333,1.71689333333333,0.338666666666699,1.55944,2.71442666666667
"CWHvm1","1021737",50.6,-127.5,62,"COAL HARBOUR",3.78653151484984,-1491.4144,1.05527333333333,2.62348,-393.1812,-0.20096,-445.1408,-196.2108,-393.9396,-462.0508,18.9459521126761,1.1148,0.04556,1.09004,2.01361333333333,-2.82464,1.3830133333333,0.151613333333302,1.2517733333333,2.18062666666667,0.85022666666667,-0.0613333333333301,0.92610666666667,1.84776
"CWHvm1","1064138",53.833333,-128.483337,201,"KILDALA",2.28297796425796,-1355.4144,-0.88222666666667,-2.02652,-194.1812,0.149040000000001,-357.1408,-97.2108,-391.9396,-515.0508,3.691719133574,-1.25186666666667,0.4788933333333,-0.34329333333333,-2.36972,2.17536,-2.01698666666667,0.3849466666667,-0.48156,-2.95270666666667,-0.48310666666667,0.571999999999999,-0.20722666666667,-1.78557333333333
"CWHvm1","1103334",49.3,-122.550003,441,"HANEY UBC RF",3.26863678014828,-1297.4144,1.75110666666667,1.92348,-194.1812,1.94904,-506.1408,-63.2108,-270.9396,-463.0508,6.9408166064982,1.9314666666667,1.79556,1.77337333333333,1.54694666666667,0.0253600000000009,1.7830133333333,1.4516133333333,1.4851066666667,1.58062666666667,2.08356,2.1386666666667,2.05944,1.51442666666667
"CWHvm1","101405",48.585,-124.078888,116,"SAN JUAN",1.61287274463007,-986.4144,0.37194,1.22348,-414.1812,0.249039999999999,-362.1408,-226.2108,-219.9396,-184.0508,23.0738934131736,-0.6352,0.54556,0.89004,0.73028,-0.974639999999999,-1.25032,1.91828,1.6517733333333,0.24729333333333,-0.0164399999999993,-0.828000000000001,0.12610666666667,1.21442666666667
"CWHvm1","110N666",49.43722,-122.966698,193,"N VAN SEYMOU",-0.72816445251059,356.5856,1.13860666666667,1.17348,-77.1812,1.39904,98.8592000000001,-23.2108,78.0604,196.9492,0.503014307004502,1.24813333333333,1.5122266666667,1.25670666666667,0.58028,0.22536,1.4830133333333,2.2516133333333,1.4517733333333,0.38062666666667,1.01689333333333,0.772,1.05944,0.781093333333333
"CWHvm1","1034170",49,-125,0,"KILDONAN",NA,-99.4144000000001,NA,NA,-130.1812,NA,-152.1408,-70.2108,-16.9396,133.9492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CWHvm2","1103333",49.3,-122.583336,354,"HANEY UBC RF",2.21661251533742,-864.8808,2.87936,3.651,-114.7676,2.29028,-365.1028,-29.9812,-154.3432,-321.2028,3.59973,2.95249333333333,2.5228133333333,3.15358666666667,2.93214666666667,-1.36116,2.4851866666667,1.84624,2.6186,2.37997333333333,3.42008,3.1998666666667,3.68837333333333,3.48272
"CWHvm2","1105658",49.36806,-123.080597,757,"N VANC GROUS",0.631094437522901,-743.8808,-0.57064,0.751,-72.7676,-0.65972,-271.1028,-1.9812,-177.3432,-299.2028,-2.3519745454545,-0.31417333333333,-0.943853333333299,-1.09641333333333,0.11548,-1.41116,-0.94814666666667,-2.1204266666667,-2.44806666666667,-0.38669333333333,0.32008,0.2332,0.25504,0.61605333333333
"CWHvm2","GOC",49.446556,-122.477364,763,"Gold Ck",-0.86365333333333,401.1192,0.12102666666667,1.301,35.2324,-0.359719999999999,46.8972000000001,39.0188,123.6568,185.7972,-4.7685453164557,0.31916,-0.3438533333333,-0.19641333333333,0.748813333333333,-1.66116,0.485186666666699,-0.487093333333299,-0.34806666666667,0.67997333333333,0.15341333333333,-0.20013333333333,-0.04496,0.81605333333333
"CWHvm2","1103510",49.383333,-123.183334,1003,"HOLLYBURN RI",0.182658845054321,-557.8808,-0.82480666666667,0.351,-83.7676,-1.00972,-241.1028,-27.9812,-117.3432,-177.2028,-2.5382636661699,-0.61417333333333,-1.2438533333333,-1.34641333333333,-0.051186666666667,-1.36116,-0.548146666666669,-1.45376,-2.0814,-0.25336,-0.67992,-1.03346666666667,-0.611626666666667,0.14938666666667
"CWHvm2","1048974",49.583333,-123.883331,744,"WOODFIBRE",NA,-692.8808,NA,NA,-238.7676,NA,-268.1028,-134.9812,-129.3432,-166.2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CWHwh1","105019",53.552778,-132.287506,158,"MARIE LAKE N",-2.13729818181818,236.8284,-0.39744,0.28292,76.3864,-0.27548,49.592,35.7496,28.8448,116.3548,-8.2216882129278,-0.913053333333329,-0.272680000000001,-0.47785333333333,0.10510666666667,-0.55536,-1.30266666666667,0.141719999999999,-0.43572,-0.569879999999999,-0.52304,-0.687479999999999,-0.51914666666667,0.78009333333333
"CWHwh1","10549BN",54.033333,-132.066666,0,"MASSET CFS",1.7090165277778,-427.1716,0.31922666666667,0.93292,9.38639999999998,-0.42548,-142.408,21.7496,-103.1552,-209.6452,-4.5801132897604,0.45361333333333,-0.339346666666701,0.55548,0.63844,-1.35536,0.964,-0.958280000000002,0.430946666666701,1.53012,-0.0563733333333305,0.279186666666671,0.68085333333333,-0.25324
"CWHwh1","1058190",53.5,-131.949997,26,"TLELL",4.0558304524181,-681.1716,0.365060000000001,1.48292,-99.6136,0.0745199999999997,-254.408,-26.2504,-162.1552,-244.6452,6.4491428571429,0.35361333333333,0.127319999999999,0.45548,0.55510666666667,-1.40536,0.364000000000001,-0.0916133333333029,0.330946666666671,0.56345333333333,0.34362666666667,0.345853333333331,0.58085333333333,0.54676
"CWHwh1","105PA91",53.76361,-132.299194,7,"SEWALL MASSE",2.1306127152318,-453.1716,0.65256,1.58292,-26.6136,0.424519999999999,-154.408,3.74959999999999,-100.1552,-208.6452,0.0529929078013964,0.60361333333333,0.543986666666699,0.78881333333333,0.70510666666667,-1.15536,0.930666666666701,0.675053333333299,0.96428,0.930120000000001,0.27696,0.412520000000001,0.61418666666667,0.480093333333333
"CWHwh1","1055950",53.05,-132.050003,108,"PALLANT CREE",-4.49296610690108,1335.8284,0.423393333333331,1.13292,215.3864,0.32452,494.592,64.7496,281.8448,488.3548,-13.001984962406,0.50361333333333,0.3439866666667,0.40548,0.47177333333333,-0.80536,1.064,1.3750533333333,1.06428,0.863453333333331,-0.0563733333333305,-0.687479999999999,-0.25248,0.080093333333333
"CWHwh1","105008",53.125,-132.241394,157,"DEENA CREEK",-5.05635116001834,1671.8284,0.21089333333333,0.73292,313.3864,0.22452,544.592,126.7496,340.8448,653.3548,-16.0108833551769,-0.14638666666667,0.0106533333333001,0.23881333333333,0.77177333333333,-0.505360000000001,0.3973333333333,0.9750533333333,0.96428,0.863453333333331,-0.68970666666667,-0.95414666666667,-0.48581333333333,0.68009333333333
"CWHwh1","1057050",53.25389,-131.813095,8,"SANDSPIT A",3.0936156072351,-544.1716,0.91922666666667,2.23292,-119.6136,0.524519999999999,-227.408,-40.2504,-123.1552,-159.6452,10.3495757575758,1.20361333333333,0.443986666666699,0.78881333333333,1.27177333333333,-1.70536,1.0306666666667,-0.424946666666703,0.230946666666672,1.49678666666667,1.37696,1.31252,1.34752,1.04676
"CWHwh1","1054920",54.02722,-132.125,11,"MASSET AIRPO",2.9187181468282,-560.1716,0.46506,1.88292,-54.6136,-0.17548,-210.408,-11.2504,-129.1552,-215.6452,1.0476962025316,0.25361333333333,0.0106533333333001,0.70548,0.92177333333333,-2.05536,0.6306666666667,-0.291613333333302,0.797613333333301,1.26345333333333,-0.12304,0.312520000000001,0.61418666666667,0.58009333333333
"CWHwh1","1056250",53.683333,-132.183334,24,"PORT CLEMENT",2.0781642371752,-462.1716,0.46506,0.83292,-106.6136,0.524519999999999,-161.408,-37.2504,-113.1552,-156.6452,8.6153236151603,0.48694666666667,0.643986666666699,0.58881333333333,0.17177333333333,-0.30536,0.864000000000001,0.808386666666699,0.930946666666701,0.56345333333333,0.11029333333333,0.479186666666701,0.24752,-0.219906666666667
"CWHwh1","1057055",53.25389,-131.813095,8,"SANDSPIT AWO",6.6403123008057,-846.1716,0.94006,2.13292,-240.6136,0.57452,-332.408,-112.2504,-184.1552,-223.6452,37.080038277512,1.30361333333333,0.42732,0.77214666666667,1.28844,-1.55536,0.864000000000001,-0.824946666666701,-0.135719999999999,1.26345333333333,1.74362666666667,1.6791866666667,1.68085333333333,1.31342666666667
"CWHwh1","1062251",53.03028,-131.601395,10,"CUMSHEWA ISL",9.3704877971908,-990.1716,1.20672666666667,3.33292,-282.6136,-0.0754800000000007,-360.408,-132.2504,-253.1552,-250.6452,51.4183473053892,1.63694666666667,-0.106013333333301,0.88881333333333,2.43844,-3.40536,0.464,-2.0916133333333,-0.802386666666669,1.86345333333333,2.81029333333333,1.8791866666667,2.58085333333333,3.01342666666667
"CWHwh1","105029",53.33,-132.175827,149,"SURVEY CR",-2.40408017497813,322.8284,-0.33494,0.0329199999999998,28.3864,0.22452,128.592,6.74959999999999,35.8448,145.3548,-4.4456569037657,-0.596386666666669,0.1106533333333,-0.32785333333333,-0.49489333333333,0.19464,0.297333333333301,1.54172,0.864280000000001,-0.33654666666667,-1.48970666666667,-1.32081333333333,-1.51914666666667,-0.65324
"CWHwh2","105020",53.533333,-132.295273,419,"MARIE LK RID",NA,NA,0.63766666666667,0.87168,-47.9172,0.681360000000002,-356.1812,5.75279999999998,-223.4308,NA,1.0491838848921,0.23922666666667,0.49156,0.745546666666669,1.11049333333333,-0.19012,-0.25033333333333,0.2854266666667,0.40970666666667,0.32045333333333,0.730226666666669,0.69665333333333,1.07998666666667,1.90137333333333
"CWHwm","1203315",59.516667,-136.46666,478,"HAINES APPS",0.363492583513581,-481.002,-1.83924666666667,0.0419999999999998,-255.3348,-0.25304,-184.8152,-125.166,-88.4988,-89.316,16.7268818300654,-3.26785333333333,-0.838986666666699,-1.88050666666667,-1.32472,-0.294560000000001,-2.67425333333333,0.1826266666667,-0.96772,-0.5514,-3.86237333333333,-1.85976,-2.79413333333333,-2.09592
"CWHwm","1206197",59.45,-136.366699,251,"PLEASANT CAM",0.45156016925247,-450.002,-1.43508,-1.308,-218.3348,0.49696,-224.8152,-117.166,-66.4988,-48.316,14.0839198833819,-1.95118666666667,0.0943466666667003,-1.59717333333333,-2.24138666666667,1.80544,-1.64092,0.649293333333297,-1.46772,-1.9514,-2.26237333333333,-0.45976,-1.72746666666667,-2.52925333333333
"CWHwm","1067740",55.95,-129.983337,32,"STEWART",0.240150458991721,-96.002,1.41075333333333,3.842,-2.33479999999997,0.596960000000001,-55.8152,18.834,-18.4988,-47.316,-2.0157374597496,0.798813333333331,0.811013333333301,1.70282666666667,2.37528,-3.24456,1.09241333333333,1.71596,2.03228,2.1486,0.50429333333333,-0.0930933333333304,1.37253333333333,2.60408
"CWHwm","1065130",55,-129.75,18,"MILL BAY",-1.16065392618425,425.998,2.83575333333333,5.392,92.6652,0.946960000000001,61.1848,47.834,151.5012,158.684,-5.261485382263,2.83214666666667,1.2943466666667,2.98616,4.27528,-4.44456,2.82574666666667,0.582626666666698,2.5989466666667,3.98193333333333,2.83762666666667,2.0069066666667,3.37253333333333,4.57074666666667
"CWHwm","1201086",56.666667,-131.100006,617,"BRONSON CREE",-0.701440539932509,-90.002,-0.21008,-1.058,-53.3348,0.64696,-74.8152,-53.166,13.5012,17.684,0.695797480314997,-0.26785333333333,0.52768,0.23616,-1.29138666666667,1.70544,-0.24092,0.982626666666697,0.19894666666667,-1.38473333333333,-0.29570666666667,0.0735733333333304,0.272533333333333,-1.19592
"CWHwm","1067745",55.95,-129.983337,32,"STEWART BCHP",-0.0269163169164894,-0.00199999999995271,1.76492,3.692,-26.3348,1.69696,-21.8152,-2.166,-21.4988,38.684,1.2079764485981,1.63214666666667,1.37768,1.81949333333333,2.27528,-1.99456,1.79241333333333,0.749293333333299,1.83228,2.41526666666667,1.47096,2.0069066666667,1.80586666666667,2.13741333333333
"CWHwm","1067742",55.93611,-129.985001,11,"STEWART A",-0.0239135158346784,-5.00199999999995,1.72742,3.692,-20.3348,1.04696,12.1848,-2.166,-19.4988,-2.31600000000003,-0.317927467652503,1.68214666666667,1.17768,1.78616,2.30861333333333,-2.64456,1.62574666666667,0.982626666666697,1.73228,2.2486,1.73762666666667,1.37357333333333,1.8392,2.37074666666667
"CWHws1","1076886",54.85,-128.800003,205,"ROSSWOOD",3.1942260465116,-367.5232,0.2487,0.95112,-21.6476,0.340159999999997,-117.5044,2.5712,-87.8536,-171.4872,-0.147752161383295,0.0907866666666699,0.45964,0.56330666666667,-0.0830133333333301,-0.609680000000001,0.40181333333333,0.888573333333301,0.869480000000001,0.267013333333333,-0.22076,0.0301866666666708,0.25605333333333,-0.43252
"CWHws1","1068130",54.46639,-128.577499,213,"TERRACE A",0.0391561431701994,-73.5232000000001,0.4112,1.55112,-28.6476,0.340159999999997,-47.5044,-15.4288,0.1464,-17.4872,0.825294117647104,0.32412,0.55964,0.47997333333333,0.31698666666667,-1.20968,-0.0648533333333301,-0.0447600000000001,-0.23052,-0.232986666666667,0.71257333333333,1.16352,1.18938666666667,0.86748
"CWHws1","1064497",54.4,-128.516663,112,"LAKELSE LAKE",NA,215.4768,NA,NA,-23.6476,NA,27.4956,-20.4288,41.1464,160.5128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CWHws1","1068131",54.50194,-128.624695,55,"TERRACE PCC",3.0057886243846,-291.5232,1.19036666666667,2.55112,-62.6476,0.79016,-103.5044,-33.4288,-33.8536,-127.4872,7.6553594771242,1.15745333333333,0.9929733333333,1.31330666666667,1.33365333333333,-1.75968,1.26848,0.95524,1.26948,1.26701333333333,1.04590666666667,1.0301866666667,1.35605333333333,1.40081333333333
"CWHws2","1087950",53.616667,-127.699997,966,"TAHTSA LAKE",-3.89286539291217,345.6912,-1.55684,0.86864,19.8628,-2.26756,137.396,-15.8732,44.6792,173.978,-11.3797316159251,-1.05784,-2.3292666666667,-2.17746666666667,-0.621906666666669,-3.13488,-0.97276,-2.2504,-2.28562666666667,-0.65326666666667,-1.14496,-2.40965333333333,-2.07082666666667,-0.590026666666669
"CWHws2","tahtsaw",53.6171,-127.696396,869,"Tahtsa Intak",-3.76042203171284,311.6912,-1.52350666666667,0.86864,13.8628,-2.31756,137.396,-13.8732,33.6792,148.978,-11.1079909738717,-1.02450666666667,-2.3126,-2.17746666666667,-0.53857333333333,-3.18488,-1.20609333333333,-2.5504,-2.68562666666667,-0.6866,-0.84496,-2.07632,-1.67082666666667,-0.39002666666667
"CWHws2","1060330",55.683333,-129.5,522,"ALICE ARM",-2.86725783076668,411.6912,0.93482666666667,3.01864,160.8628,0.532439999999999,131.396,81.1268,93.6792,99.978,-13.2520309859155,0.49216,0.737400000000001,0.87253333333333,1.67809333333333,-2.48488,-0.30609333333333,0.7829333333333,0.41437333333333,0.546733333333333,1.28837333333333,0.69034666666667,1.32917333333333,2.80997333333333
"CWHxm1","1101577",49.166667,-121.966667,14,"CHILLIWACK W",-2.5121371203156,392.0696,1.5219333333333,0.83116,103.7556,1.41212,121.1848,64.3168,95.4896,111.2756,-22.8788227027027,1.5746666666667,1.71392,2.1727866666667,0.67412,0.581479999999999,1.98608,1.97112,2.7428,1.12638666666667,1.16405333333333,1.45648,1.60541333333333,0.224133333333333
"CWHxm1","1107080",49.08194,-121.894699,106,"SARDIS",-0.8626855259163,70.0696,0.40526666666667,-0.01884,102.7556,0.112120000000001,0.184799999999996,74.3168,36.4896,-40.7243999999999,-26.2601308401084,0.5413333333333,0.297253333333298,0.88945333333333,-0.05921333333333,0.13148,1.08608,0.637786666666702,1.2094666666667,0.59305333333333,-0.00261333333333003,-0.0435199999999991,0.57208,-0.7092
"CWHxm1","1021330",49.99833,-125.195,5,"CAPE MUDGE",-1.2180096815287,103.0696,0.2761,1.53116,22.7556,-0.68788,36.1848,16.3168,-12.5104,63.2756000000001,-15.4875386851211,0.24133333333333,-0.336080000000003,0.289453333333331,0.95745333333333,-2.21852,-0.21392,-0.962213333333299,-0.2238666666667,0.926386666666669,0.69738666666667,0.289813333333301,0.80541333333333,0.9908
"CWHxm1","1103326",49.20439,-122.558296,27,"HANEY EAST",-2.5488891454443,300.0696,0.413599999999999,0.33116,140.7556,-0.0878799999999984,74.1848,75.3168,86.4896,64.2756000000001,-31.3186261425061,0.458,0.247253333333298,0.83945333333333,0.15745333333333,-0.418519999999999,1.08608,0.804453333333303,1.5094666666667,0.82638666666667,-0.169280000000001,-0.3101866666667,0.17208,-0.5092
"CWHxm1","1107788",49.05,-122.133331,8,"SUMAS PRAIRI",1.0771955555556,-86.9304,1.0427666666667,1.03116,71.7556,0.262119999999999,-48.8152,38.3168,31.4896,-107.7244,-21.3299661538462,1.0413333333333,0.6472533333333,1.5727866666667,0.95745333333333,-0.768519999999999,1.9527466666667,1.3377866666667,2.1094666666667,1.49305333333333,0.13072,-0.0435199999999991,1.03874666666667,0.424133333333333
"CWHxm1","1101545",49.166667,-121.866669,14,"CHILLIWACK G",-1.3661255228758,165.0696,0.817766666666699,0.23116,133.7556,0.712119999999999,49.1848,84.3168,51.4896,-19.7243999999999,-28.55112,0.7746666666667,0.997253333333298,1.4727866666667,0.0741200000000002,0.481480000000001,1.4194133333333,1.67112,2.0761333333333,0.426386666666669,0.13072,0.3231466666667,0.87208,-0.275866666666667
"CWHxm1","1025240",49.47083,-124.794197,2,"MUD BAY",-2.23120371909,218.0696,0.0219333333333296,0.88116,-58.2444,-0.537880000000001,77.1848,-26.6832,-7.5104,175.2756,8.47772615384611,-0.12533333333333,-0.152746666666701,0.0894533333333296,0.32412,-1.41852,0.152746666666699,-0.0288799999999974,0.3761333333333,0.62638666666667,-0.40261333333333,-0.2768533333333,-0.19458666666667,0.024133333333333
"CWHxm1","1107785",49.11334,-122.109703,9,"SUMAS CANAL",-1.3899954044549,239.0696,1.7011,1.58116,109.7556,1.31212,62.1848,62.3168,98.4896,16.2756000000001,-23.9793114893617,1.858,1.5472533333333,2.0894533333333,1.35745333333333,-0.268519999999999,1.68608,1.1377866666667,1.7094666666667,1.49305333333333,2.03072,1.95648,2.47208,1.22413333333333
"CWHxm1","1017230",48.64722,-123.626701,156,"SHAWNIGAN LA",2.0147234001604,-219.9304,0.226099999999999,0.73116,-88.2444,-0.137879999999999,-84.8152,-43.6832,-73.5104,-17.7243999999999,24.82388,0.408000000000001,0.11392,0.106120000000001,0.32412,-0.86852,0.752746666666699,0.2377866666667,0.409466666666701,0.75972,0.0640533333333302,-0.0101866666666997,-0.19458666666667,-0.1092
"CWHxm1","1036206",49.25,-124.833298,8,"PORT ALBERNI",-3.1364947056699,379.0696,0.221933333333329,0.43116,-17.2444,0.262119999999999,105.1848,-24.6832,81.4896,217.2756,-2.08375052208839,0.5246666666667,0.213919999999998,0.20612,-0.00921333333333019,-0.168519999999999,1.5194133333333,1.57112,1.1428,0.12638666666667,-0.46928,-1.14352,-0.72792,-0.142533333333333
