ID1,ID2,lat,long,el
317,BC,48.727794,-124.13575,347
318,BC,48.728658,-124.923164,107
319,BC,48.730706,-123.71431,105
320,BC,48.730836,-125.106201,49
321,BC,48.731055,-124.318748,689
322,BC,48.732283,-123.292831,0
323,BC,48.734064,-124.50177,482
324,BC,48.734547,-123.897285,598
325,BC,48.736703,-123.475784,477
326,BC,48.736822,-124.684807,629
327,BC,48.738136,-124.080292,474
328,BC,48.739328,-124.867867,84
329,BC,48.740872,-123.658768,59
330,BC,48.741473,-124.263329,489
331,BC,48.741581,-125.050949,216
332,BC,48.742273,-123.237206,0
333,BC,48.743584,-125.234039,0
334,BC,48.744558,-124.446381,592
335,BC,48.744789,-123.841782,329
336,BC,48.74677,-123.420189,0
337,BC,48.747392,-124.629456,329
338,BC,48.748454,-124.024818,776
339,BC,48.749974,-124.812553,14
340,BC,48.751015,-123.603203,0
341,BC,48.751868,-124.207886,529
342,BC,48.75224,-123.181557,0
343,BC,48.752304,-124.995667,329
344,BC,48.754382,-125.178795,0
345,BC,48.755008,-123.786247,95
346,BC,48.75503,-124.390976,705
347,BC,48.756813,-123.364571,0
348,BC,48.75794,-124.574089,409
349,BC,48.75875,-123.969322,526
350,BC,48.760598,-124.757217,177
351,BC,48.761135,-123.547623,151
352,BC,48.762183,-123.125893,0
353,BC,48.76224,-124.15242,662
354,BC,48.763004,-124.940361,84
355,BC,48.765158,-125.123528,104
356,BC,48.765204,-123.730698,67
357,BC,48.765478,-124.335541,307
358,BC,48.766833,-123.308937,0
359,BC,48.76706,-125.306709,0
360,BC,48.768464,-124.518692,437
361,BC,48.769023,-123.913803,114
362,BC,48.771198,-124.701851,280
363,BC,48.771231,-123.49202,182
364,BC,48.772104,-123.070206,0
365,BC,48.772589,-124.096939,674
366,BC,48.773681,-124.88504,175
367,BC,48.775377,-123.675125,6
368,BC,48.775903,-124.28009,693
369,BC,48.775911,-125.068237,389
370,BC,48.77683,-123.253281,98
371,BC,48.777889,-125.251457,0
372,BC,48.778966,-124.463272,268
373,BC,48.779272,-123.858261,167
374,BC,48.781304,-123.436386,87
375,BC,48.781776,-124.646469,238
376,BC,48.782,-123.014496,0
377,BC,48.782914,-124.041428,885
378,BC,48.784334,-124.829689,358
379,BC,48.785527,-123.61953,382
380,BC,48.786305,-124.224617,878
381,BC,48.786641,-125.012924,265
382,BC,48.786803,-123.197601,48
383,BC,48.788695,-125.196175,49
384,BC,48.789444,-124.407829,745
385,BC,48.789498,-123.802696,105
386,BC,48.791354,-123.380737,0
387,BC,48.79233,-124.591064,557
388,BC,48.793217,-123.985893,141
389,BC,48.794965,-124.774315,449
390,BC,48.795654,-123.563911,65
391,BC,48.796684,-124.169121,457
392,BC,48.796753,-123.141899,178
393,BC,48.797348,-124.957588,605
394,BC,48.799478,-125.140877,35
395,BC,48.799701,-123.747116,67
396,BC,48.799899,-124.352364,758
397,BC,48.801356,-125.324181,0
398,BC,48.801381,-123.325066,0
399,BC,48.802862,-124.535637,178
400,BC,48.803496,-123.930344,263
401,BC,48.805573,-124.718925,398
402,BC,48.805757,-123.50827,405
403,BC,48.80668,-123.086174,0
404,BC,48.80704,-124.113602,279
405,BC,48.808031,-124.902229,290
406,BC,48.809881,-123.691505,10
407,BC,48.810238,-125.085556,19
408,BC,48.810331,-124.296883,483
409,BC,48.811385,-123.269379,0
410,BC,48.812192,-125.26889,0
411,BC,48.81337,-124.480179,736
412,BC,48.813753,-123.874771,462
413,BC,48.815837,-123.452614,115
414,BC,48.816157,-124.663506,24
415,BC,48.816584,-123.030434,0
416,BC,48.817372,-124.05806,183
417,BC,48.818692,-124.846848,257
418,BC,48.820037,-123.635872,28
419,BC,48.82074,-124.241371,412
420,BC,48.820975,-125.030205,189
421,BC,48.821365,-123.213661,0
422,BC,48.823005,-125.213585,0
423,BC,48.823856,-124.424706,661
424,BC,48.823985,-123.819168,307
425,BC,48.824783,-125.396973,0
426,BC,48.825894,-123.396927,0
427,BC,48.826719,-124.608063,655
428,BC,48.827682,-124.002495,276
429,BC,48.82933,-124.791443,341
430,BC,48.83017,-123.580223,0
431,BC,48.831126,-124.185837,165
432,BC,48.831321,-123.157928,0
433,BC,48.831689,-124.974838,230
434,BC,48.833795,-125.158249,0
435,BC,48.834195,-123.76355,725
436,BC,48.834318,-124.369209,1004
437,BC,48.83565,-125.341675,0
438,BC,48.835927,-123.341225,0
439,BC,48.837257,-124.552605,753
440,BC,48.837968,-123.946907,536
441,BC,48.839945,-124.736015,128
442,BC,48.84028,-123.524551,263
443,BC,48.841255,-123.102165,0
444,BC,48.841488,-124.130287,241
445,BC,48.84238,-124.919449,335
446,BC,48.844382,-123.707909,31
447,BC,48.844562,-125.10289,46
448,BC,48.844757,-124.31369,900
449,BC,48.845937,-123.285492,67
450,BC,48.846493,-125.286354,0
451,BC,48.847773,-124.497116,831
452,BC,48.848231,-123.891296,507
453,BC,48.850367,-123.468857,0
454,BC,48.850536,-124.680565,288
455,BC,48.851165,-123.046387,0
456,BC,48.851828,-124.074707,404
457,BC,48.853048,-124.864029,310
458,BC,48.854545,-123.652245,168
459,BC,48.855172,-124.258148,403
460,BC,48.855307,-125.047516,521
461,BC,48.855924,-123.229744,0
462,BC,48.857313,-125.23101,0
463,BC,48.858265,-124.441605,483
464,BC,48.858471,-123.835663,423
465,BC,48.859067,-125.414528,0
466,BC,48.86043,-123.413139,0
467,BC,48.861105,-124.625092,70
